Date,PX_LAST,log_price,log_return,raw_return
8/18/2014,96.41,1.984122083,0.004213873,0.009655881
8/15/2014,97.35,1.988335956,-0.00796893,-0.018518519
8/14/2014,95.58,1.980367026,0.009038292,0.020596373
8/13/2014,97.59,1.989405318,-0.000980148,-0.002259423
8/12/2014,97.37,1.98842517,0.003155287,0.007238989
8/11/2014,98.08,1.991580457,-0.00190821,-0.004403482
8/8/2014,97.65,1.989672248,-0.001380906,-0.003184713
8/7/2014,97.34,1.988291342,-0.001877936,-0.004333471
8/6/2014,96.92,1.986413405,0.002056365,0.004723763
8/5/2014,97.38,1.98846977,0.004039565,0.009258317
8/4/2014,98.29,1.992509335,-0.001815374,-0.004188803
8/1/2014,97.88,1.990693961,0.00128483,0.002954059
7/31/2014,98.17,1.991978791,0.009192224,0.020943453
7/30/2014,100.27,2.001171015,0.003021341,0.006932752
7/29/2014,100.97,2.004192356,0.003000467,0.00688502
7/28/2014,101.67,2.007192824,0.00179038,0.004114017
7/25/2014,102.09,2.008983204,-8.5089E-05,-0.000195944
7/24/2014,102.07,2.008898115,0.00444479,0.010182312
7/23/2014,103.12,2.013342904,0.005440785,0.012449722
7/22/2014,104.42,2.018783689,0.000706474,0.001625394
7/21/2014,104.59,2.019490163,-0.006105145,-0.014156889
7/18/2014,103.13,2.013385018,0.000252595,0.000581452
7/17/2014,103.19,2.013637612,-0.0084571,-0.019664032
7/16/2014,101.2,2.005180513,-0.005354265,-0.012404962
7/15/2014,99.96,1.999826247,0.004107959,0.00941433
7/14/2014,100.91,2.003934206,-0.000344439,-0.000793415
7/11/2014,100.83,2.003589767,0.008952206,0.020402215
7/10/2014,102.93,2.012541973,-0.002708794,-0.006256721
7/9/2014,102.29,2.009833179,0.00468736,0.01073501
7/8/2014,103.4,2.014520539,0.000545675,0.001255675
7/7/2014,103.53,2.015066214,0.002217608,0.005093215
7/3/2014,104.06,2.017283822,0.001749342,0.004019908
7/2/2014,104.48,2.019033164,0.00356015,0.00816404
7/1/2014,105.34,2.022593314,0.000123666,0.000284711
6/30/2014,105.37,2.02271698,0.001522326,0.003499149
6/27/2014,105.74,2.024239306,0.000410525,0.000944822
6/26/2014,105.84,2.024649831,0.002699777,0.006197183
6/25/2014,106.5,2.027349608,-0.001920846,-0.004432708
6/24/2014,106.03,2.025428761,0.000573056,0.00131864
6/23/2014,106.17,2.026001817,0.004435975,0.010162223
6/20/2014,107.26,2.030437793,-0.00337373,-0.007798553
6/19/2014,106.43,2.027064062,-0.001881128,-0.004340851
6/18/2014,105.97,2.025182934,0.001595394,0.003666792
6/17/2014,106.36,2.026778329,0.002199377,0.00505145
6/16/2014,106.9,2.028977705,4.06243E-05,9.35366E-05
6/13/2014,106.91,2.02901833,-0.001546403,-0.00356707
6/12/2014,106.53,2.027471927,-0.008771428,-0.020402299
6/11/2014,104.4,2.018700499,-0.000208045,-0.000479157
6/10/2014,104.35,2.018492453,0.000249642,0.000574658
6/9/2014,104.41,2.018742096,-0.007340836,-0.017046561
6/6/2014,102.66,2.01140126,-0.000762143,-0.00175644
6/5/2014,102.48,2.010639117,0.000677527,0.001558846
6/4/2014,102.64,2.011316643,8.46166E-05,0.000194818
6/3/2014,102.66,2.01140126,-0.000804524,-0.001854201
6/2/2014,102.47,2.010596736,0.001015993,0.002336676
5/30/2014,102.71,2.011612729,0.003663177,0.008399305
5/29/2014,103.58,2.015275907,-0.003620896,-0.008372274
5/28/2014,102.72,2.011655011,0.005837436,0.013351263
5/27/2014,104.11,2.017492446,0.001000007,0.002299952
5/23/2014,104.35,2.018492453,-0.00254621,-0.005880085
5/22/2014,103.74,2.015946244,0.001379311,0.003170943
5/21/2014,104.07,2.017325555,-0.006855985,-0.015911753
5/20/2014,102.44,2.01046957,0.000720118,0.001656759
5/19/2014,102.61,2.011189688,-0.002504368,-0.00578318
5/16/2014,102.02,2.008685319,-0.002219277,-0.005123153
5/15/2014,101.5,2.006466042,0.003706661,0.008498584
5/14/2014,102.37,2.010172703,-0.00285175,-0.006588004
5/13/2014,101.7,2.007320953,-0.004766145,-0.011034894
5/12/2014,100.59,2.002554808,-0.00259824,-0.0060006
5/9/2014,99.99,1.999956568,0.001171132,0.002692998
5/8/2014,100.26,2.0011277,0.002203558,0.00506103
5/7/2014,100.77,2.003331259,-0.005508178,-0.012763819
5/6/2014,99.5,1.997823081,-8.73041E-05,-0.000201045
5/5/2014,99.48,1.997735777,0.001220664,0.002806736
5/2/2014,99.76,1.99895644,-0.001482682,-0.003419835
5/1/2014,99.42,1.997473759,0.001395605,0.003208342
4/30/2014,99.74,1.998869364,0.006654329,0.015205371
4/29/2014,101.28,2.005523693,-0.001890856,-0.004363348
4/28/2014,100.84,2.003632837,-0.001034856,-0.002385686
4/25/2014,100.6,2.002597981,0.005746649,0.013144987
4/24/2014,101.94,2.008344629,-0.002135389,-0.004929022
4/23/2014,101.44,2.006209241,0.002944091,0.006756095
4/22/2014,102.13,2.009153332,0.009422352,0.021462106
4/21/2014,104.37,2.018575683,-0.000291375,-0.000671141
4/17/2014,104.3,2.018284308,-0.002254345,-0.005204318
4/16/2014,103.76,2.016029963,-4.18577E-05,-9.63855E-05
4/15/2014,103.75,2.015988105,0.001253979,0.002883229
4/14/2014,104.05,2.017242085,-0.001295841,-0.00298824
4/11/2014,103.74,2.015946244,-0.001425705,-0.003288201
4/10/2014,103.4,2.014520539,0.000839217,0.001930502
4/9/2014,103.6,2.015359755,-2.015359755,#DIV/0!
